Marital status,Course,Daytime/evening attendance,Previous qualification,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,Unemployment rate,Inflation rate,GDP,Target,Total Grade,Total Approved,Total Enrolled,Total Evaluations,Target_encoded
4,12,1,1,0,0,1,0,0,32,12.4,0.5,1.79,Dropout,0.0,0,15,0,0
1,9,1,1,0,0,1,0,0,21,7.6,2.6,0.32,Enrolled,23.0,9,10,16,1
1,14,1,1,0,0,0,0,0,19,10.8,1.4,1.74,Dropout,25.791666669999998,8,12,17,0
1,15,1,1,0,0,1,0,1,18,8.9,1.4,3.51,Graduate,27.5,12,12,12,2
1,9,1,1,0,0,1,0,1,18,8.9,1.4,3.51,Graduate,23.4,10,10,17,2
1,9,1,2,0,1,0,0,0,38,15.5,2.8,-4.06,Dropout,0.0,0,10,11,0
1,16,1,1,0,0,1,0,0,21,7.6,2.6,0.32,Dropout,22.3,9,12,16,0
1,10,1,1,0,0,0,0,0,21,9.4,-0.8,-3.12,Dropout,24.5,3,12,25,0
1,17,0,1,0,0,1,1,0,26,7.6,2.6,0.32,Enrolled,23.5,5,10,21,1
1,12,1,1,0,0,1,0,0,19,7.6,2.6,0.32,Graduate,29.23333334,12,14,14,2
1,12,1,1,0,0,1,0,1,19,10.8,1.4,1.74,Enrolled,28.12,14,16,16,1
1,11,1,1,0,1,1,0,0,18,7.6,2.6,0.32,Dropout,22.333333330000002,7,12,21,0
1,9,1,3,0,0,1,0,0,25,12.7,3.7,-1.7,Dropout,0.0,0,10,0,0
1,12,1,1,0,0,1,0,0,19,7.6,2.6,0.32,Graduate,24.38461538,14,28,44,2
1,11,1,1,0,0,1,0,1,18,13.9,-0.3,0.79,Graduate,25.16666666,12,12,13,2
1,9,1,1,0,0,1,0,1,19,13.9,-0.3,0.79,Graduate,24.708333330000002,10,10,14,2
1,10,1,1,0,0,1,0,1,22,12.4,0.5,1.79,Graduate,24.666666669999998,12,12,12,2
1,4,1,14,0,0,1,0,0,21,15.5,2.8,-4.06,Graduate,26.28571429,12,12,23,2
1,6,1,1,0,0,1,0,1,21,8.9,1.4,3.51,Graduate,29.166666669999998,12,12,14,2
1,16,1,1,0,0,1,0,1,20,11.1,0.6,2.02,Graduate,25.0,14,14,14,2
2,9,1,1,0,0,1,0,0,19,10.8,1.4,1.74,Enrolled,22.96428571,7,10,16,1
1,12,1,1,0,0,1,0,0,18,7.6,2.6,0.32,Graduate,27.8,12,14,14,2
1,12,1,1,0,0,1,0,0,26,13.9,-0.3,0.79,Dropout,25.83333334,6,14,23,0
1,9,1,2,0,0,1,0,0,31,7.6,2.6,0.32,Dropout,24.160839170000003,24,29,31,0
1,10,1,1,0,0,1,0,1,18,11.1,0.6,2.02,Graduate,29.30952381,12,12,13,2
4,9,1,3,0,0,1,0,0,35,11.1,0.6,2.02,Dropout,0.0,0,10,10,0
1,6,1,1,0,0,1,0,0,19,12.7,3.7,-1.7,Enrolled,25.833333330000002,5,10,19,1
1,10,1,1,0,0,1,0,1,19,15.5,2.8,-4.06,Graduate,21.514285710000003,11,12,17,2
1,12,1,1,0,0,1,0,0,18,11.1,0.6,2.02,Graduate,28.951269850000003,15,15,16,2
1,6,1,1,0,0,1,0,0,20,12.4,0.5,1.79,Graduate,25.08571429,12,12,24,2
1,2,1,1,0,0,1,0,1,19,8.9,1.4,3.51,Graduate,26.0,23,23,28,2
1,10,1,1,0,0,1,0,1,21,10.8,1.4,1.74,Enrolled,22.9,7,12,23,1
1,16,1,1,0,1,1,0,1,18,16.2,0.3,-0.92,Graduate,25.0,14,14,14,2
1,12,1,1,0,0,1,0,0,23,9.4,-0.8,-3.12,Graduate,25.7725,16,16,16,2
1,5,1,1,0,0,1,0,1,21,16.2,0.3,-0.92,Graduate,25.666666669999998,11,12,13,2
1,9,1,1,0,0,1,0,1,19,11.1,0.6,2.02,Graduate,23.4,10,10,13,2
1,9,1,1,0,0,1,0,0,19,10.8,1.4,1.74,Enrolled,27.3,7,10,18,1
1,6,1,16,0,0,1,0,0,20,8.9,1.4,3.51,Graduate,27.67460318,20,20,24,2
1,9,1,1,0,0,1,0,0,18,16.2,0.3,-0.92,Enrolled,13.25,4,10,14,1
1,12,1,1,0,0,1,0,1,18,9.4,-0.8,-3.12,Graduate,29.0025,16,16,16,2
2,12,1,1,0,0,1,0,0,19,7.6,2.6,0.32,Graduate,28.7,12,14,14,2
1,5,1,1,0,0,1,0,1,21,9.4,-0.8,-3.12,Graduate,23.833333330000002,12,12,12,2
1,10,1,1,1,0,1,0,1,18,12.7,3.7,-1.7,Graduate,26.38095238,12,12,14,2
1,14,1,1,0,0,1,0,0,20,15.5,2.8,-4.06,Enrolled,27.17142857,11,12,19,1
1,15,1,1,0,0,1,0,0,18,12.7,3.7,-1.7,Graduate,26.666666669999998,11,12,12,2
1,12,1,1,0,0,1,0,1,18,15.5,2.8,-4.06,Graduate,27.595,15,15,16,2
2,17,0,1,0,0,1,0,0,32,9.4,-0.8,-3.12,Enrolled,21.45,9,10,14,1
1,2,1,1,0,0,1,0,0,18,13.9,-0.3,0.79,Graduate,0.0,0,0,0,2
1,16,1,1,0,0,1,0,0,19,10.8,1.4,1.74,Enrolled,24.0,10,12,16,1
1,12,1,1,0,0,1,0,1,18,9.4,-0.8,-3.12,Graduate,28.3075,16,16,16,2
1,12,1,1,0,0,0,0,0,18,9.4,-0.8,-3.12,Dropout,0.0,0,16,16,0
1,15,1,1,0,0,1,0,0,20,11.1,0.6,2.02,Graduate,26.66666666,12,12,13,2
1,14,1,1,0,0,1,0,0,19,12.4,0.5,1.79,Enrolled,27.428571429999998,10,12,13,1
1,12,1,1,0,0,1,0,0,19,10.8,1.4,1.74,Graduate,24.90857142,14,16,16,2
1,9,1,1,0,0,1,0,0,18,9.4,-0.8,-3.12,Enrolled,11.0,1,10,19,1
1,12,1,1,0,0,1,0,0,18,15.5,2.8,-4.06,Dropout,0.0,0,15,0,0
1,12,1,1,0,0,1,0,1,18,12.4,0.5,1.79,Graduate,26.21541667,13,15,19,2
1,12,1,1,0,0,1,0,0,20,11.1,0.6,2.02,Enrolled,28.32333333,12,15,19,1
1,15,1,1,0,0,1,0,0,19,16.2,0.3,-0.92,Enrolled,24.666666669999998,12,12,12,1
1,11,1,1,0,0,1,0,0,21,12.7,3.7,-1.7,Dropout,11.0,2,12,28,0
1,16,1,1,0,0,1,0,1,19,11.1,0.6,2.02,Graduate,27.71428572,14,14,14,2
1,10,1,1,0,0,1,0,1,20,15.5,2.8,-4.06,Graduate,27.333333330000002,12,12,13,2
1,12,1,1,0,0,1,0,1,21,9.4,-0.8,-3.12,Graduate,26.515,16,16,16,2
1,6,1,14,0,0,1,0,0,23,11.1,0.6,2.02,Dropout,0.0,0,12,14,0
1,10,1,1,0,0,0,0,1,18,12.7,3.7,-1.7,Dropout,24.166666669999998,8,12,16,0
2,17,0,3,0,0,1,0,0,30,12.7,3.7,-1.7,Dropout,30.0,10,10,10,0
1,6,1,1,0,0,1,0,0,20,9.4,-0.8,-3.12,Dropout,0.0,0,10,18,0
2,9,1,1,0,0,0,0,0,29,10.8,1.4,1.74,Dropout,12.33333333,3,10,15,0
1,9,1,1,0,0,1,0,0,24,10.8,1.4,1.74,Enrolled,21.8,7,10,16,1
1,10,1,1,0,0,1,0,0,20,7.6,2.6,0.32,Graduate,23.0,12,12,17,2
1,3,0,1,0,0,1,0,0,27,13.9,-0.3,0.79,Dropout,26.833333330000002,10,12,12,0
2,9,1,3,0,0,1,0,0,23,7.6,2.6,0.32,Dropout,0.0,0,10,0,0
1,5,1,1,0,0,1,0,1,23,11.1,0.6,2.02,Graduate,29.5,12,12,12,2
1,12,1,1,0,0,1,0,0,18,12.7,3.7,-1.7,Graduate,28.4,14,16,16,2
1,15,1,1,0,0,1,0,1,19,12.7,3.7,-1.7,Graduate,29.5,12,12,12,2
1,12,1,1,0,0,1,0,0,19,13.9,-0.3,0.79,Dropout,28.03035714,15,15,15,0
1,15,1,1,0,0,1,0,1,18,11.1,0.6,2.02,Dropout,27.833333330000002,12,12,12,0
1,5,1,1,0,0,1,0,0,19,9.4,-0.8,-3.12,Graduate,24.833333330000002,12,12,13,2
1,15,1,1,0,0,1,0,1,18,13.9,-0.3,0.79,Graduate,26.928571429999998,12,12,17,2
1,17,0,1,0,0,1,0,0,29,9.4,-0.8,-3.12,Enrolled,20.833333330000002,17,25,35,1
1,13,1,12,0,0,1,0,0,24,13.9,-0.3,0.79,Graduate,23.37916667,14,15,19,2
1,13,1,1,0,0,1,0,0,19,8.9,1.4,3.51,Dropout,23.75,4,14,28,0
1,13,1,1,0,0,1,0,0,19,12.7,3.7,-1.7,Enrolled,23.96428571,13,14,17,1
1,14,1,1,0,0,1,0,0,19,10.8,1.4,1.74,Enrolled,25.291666669999998,8,12,19,1
1,11,1,1,0,0,1,0,0,20,11.1,0.6,2.02,Graduate,23.9,11,12,15,2
1,15,1,1,0,0,1,0,0,18,10.8,1.4,1.74,Graduate,26.5,12,12,12,2
1,5,1,1,0,0,0,0,0,18,13.9,-0.3,0.79,Dropout,23.04761904,10,12,19,0
1,12,1,1,0,0,1,0,1,19,12.4,0.5,1.79,Graduate,24.71607143,14,15,18,2
1,6,1,1,0,0,1,0,0,19,13.9,-0.3,0.79,Dropout,30.38095238,12,12,13,0
1,2,1,1,0,0,1,0,1,18,13.9,-0.3,0.79,Graduate,0.0,0,0,0,2
1,15,1,1,0,0,1,0,1,19,10.8,1.4,1.74,Graduate,26.0,12,12,13,2
1,12,1,1,0,0,1,0,1,18,16.2,0.3,-0.92,Graduate,29.07460318,15,15,16,2
1,17,0,1,0,0,1,0,0,24,16.2,0.3,-0.92,Enrolled,24.41071429,10,10,17,1
1,12,1,1,0,1,1,0,0,28,13.9,-0.3,0.79,Enrolled,26.875,9,14,19,1
1,12,1,1,0,0,1,0,0,20,12.7,3.7,-1.7,Graduate,23.14285714,14,16,16,2
1,12,1,1,0,0,1,0,1,19,12.7,3.7,-1.7,Graduate,25.31428572,14,16,16,2
1,9,1,1,0,0,0,0,0,22,9.4,-0.8,-3.12,Dropout,20.0,3,10,20,0
1,10,1,1,0,0,1,0,0,19,12.7,3.7,-1.7,Graduate,26.88095238,12,12,13,2
1,10,1,3,0,0,1,0,0,36,16.2,0.3,-0.92,Graduate,26.071428570000002,24,25,37,2
1,4,1,14,0,0,1,0,1,19,15.5,2.8,-4.06,Graduate,29.333333330000002,12,12,16,2
1,10,1,1,0,0,1,0,0,18,16.2,0.3,-0.92,Graduate,23.71428571,11,12,17,2
4,17,0,9,0,0,0,0,0,40,7.6,2.6,0.32,Dropout,0.0,0,10,15,0
1,12,1,1,0,0,1,0,1,19,7.6,2.6,0.32,Graduate,25.8,12,14,14,2
4,12,1,1,0,0,1,0,0,38,10.8,1.4,1.74,Enrolled,26.252,10,16,24,1
1,6,1,3,0,0,1,0,0,32,15.5,2.8,-4.06,Dropout,23.166666669999998,7,19,33,0
1,16,1,1,0,0,1,0,0,19,9.4,-0.8,-3.12,Enrolled,22.13333333,8,12,21,1
1,5,1,1,0,0,1,0,0,19,8.9,1.4,3.51,Graduate,26.928571429999998,12,12,13,2
2,9,1,1,0,0,1,0,0,35,10.8,1.4,1.74,Dropout,0.0,0,6,1,0
1,9,1,1,0,0,1,0,0,20,7.6,2.6,0.32,Enrolled,23.5,6,9,9,1
1,16,1,1,0,0,1,0,0,29,12.7,3.7,-1.7,Graduate,22.51785714,15,16,21,2
1,17,0,1,0,0,1,0,0,29,15.5,2.8,-4.06,Enrolled,21.65,9,10,21,1
1,12,1,1,0,0,1,0,1,19,9.4,-0.8,-3.12,Enrolled,25.54285714,14,16,16,1
1,12,1,1,0,0,1,0,1,18,10.8,1.4,1.74,Graduate,27.59714286,14,16,16,2
2,3,0,12,0,1,0,0,0,25,7.6,2.6,0.32,Graduate,26.833333330000002,12,12,13,2
4,3,0,12,0,1,0,0,0,50,8.9,1.4,3.51,Dropout,0.0,0,11,17,0
2,9,1,1,0,0,1,0,0,24,7.6,2.6,0.32,Dropout,24.20329671,27,29,32,0
1,7,1,1,0,0,1,0,0,18,9.4,-0.8,-3.12,Dropout,0.0,0,10,19,0
1,6,1,1,0,0,1,0,0,20,15.5,2.8,-4.06,Graduate,30.120879119999998,11,12,26,2
1,4,1,1,0,1,1,0,1,20,15.5,2.8,-4.06,Graduate,29.59109312,31,31,32,2
1,17,0,1,0,0,1,0,0,21,9.4,-0.8,-3.12,Dropout,23.9,11,20,37,0
1,10,1,1,0,1,1,1,0,28,10.8,1.4,1.74,Enrolled,21.0,8,14,32,1
1,11,1,1,0,0,1,1,1,19,12.4,0.5,1.79,Graduate,26.166666669999998,12,12,12,2
1,12,1,1,0,0,1,1,1,18,9.4,-0.8,-3.12,Graduate,25.8775,16,16,16,2
1,2,1,1,0,0,1,1,0,22,12.7,3.7,-1.7,Graduate,0.0,0,0,0,2
1,4,1,14,0,0,1,1,0,25,15.5,2.8,-4.06,Dropout,0.0,0,12,14,0
2,12,1,1,0,0,0,1,0,37,11.1,0.6,2.02,Dropout,25.880000000000003,10,14,19,0
1,12,1,1,0,0,0,1,0,38,11.1,0.6,2.02,Dropout,23.9925,9,14,22,0
2,14,1,1,0,0,1,1,0,36,13.9,-0.3,0.79,Dropout,22.73333333,8,12,25,0
1,12,1,1,0,0,1,1,0,18,12.7,3.7,-1.7,Graduate,26.0,14,16,16,2
1,14,1,1,0,0,0,1,0,19,9.4,-0.8,-3.12,Dropout,0.0,0,11,5,0
1,8,1,1,0,1,1,1,0,24,9.4,-0.8,-3.12,Dropout,24.833333330000002,5,10,21,0
1,10,1,1,0,0,1,1,0,20,11.1,0.6,2.02,Graduate,23.166666669999998,10,12,18,2
1,2,1,1,0,0,1,1,0,21,12.7,3.7,-1.7,Dropout,0.0,0,0,0,0
2,17,0,1,0,0,1,1,0,32,7.6,2.6,0.32,Dropout,0.0,0,10,10,0
2,17,0,12,0,0,1,1,0,39,12.7,3.7,-1.7,Dropout,10.0,1,10,14,0
1,7,1,3,0,0,0,1,0,33,12.7,3.7,-1.7,Dropout,0.0,0,10,11,0
1,14,1,1,0,0,1,1,1,20,9.4,-0.8,-3.12,Graduate,23.15,9,10,10,2
1,4,1,1,0,0,1,1,0,19,16.2,0.3,-0.92,Graduate,29.6,12,12,18,2
2,17,0,1,0,0,0,1,0,43,13.9,-0.3,0.79,Dropout,22.3,5,10,25,0
2,17,0,1,0,0,1,1,0,49,16.2,0.3,-0.92,Dropout,24.93333333,8,10,16,0
1,15,1,1,0,0,1,1,1,18,12.7,3.7,-1.7,Graduate,26.166666669999998,12,12,14,2
1,4,1,1,0,0,1,1,0,27,11.1,0.6,2.02,Enrolled,0.0,0,12,12,1
1,9,1,1,0,0,1,1,1,19,8.9,1.4,3.51,Dropout,26.2,10,10,17,0
1,5,1,1,0,1,1,1,1,45,16.2,0.3,-0.92,Dropout,13.5,6,12,12,0
1,14,1,1,0,0,0,1,0,19,13.9,-0.3,0.79,Graduate,26.0,12,12,14,2
1,4,1,14,0,0,1,1,1,21,13.9,-0.3,0.79,Graduate,23.46428571,10,12,23,2
1,14,1,1,0,0,1,1,1,18,13.9,-0.3,0.79,Graduate,25.166666669999998,11,12,15,2
1,9,1,1,0,0,1,1,0,18,9.4,-0.8,-3.12,Dropout,0.0,0,10,23,0
1,11,1,1,0,0,0,1,0,29,9.4,-0.8,-3.12,Dropout,0.0,0,12,18,0
1,14,1,1,0,0,1,1,0,19,9.4,-0.8,-3.12,Graduate,23.1,10,10,11,2
1,9,1,1,0,0,1,1,1,18,12.4,0.5,1.79,Enrolled,23.5,8,10,13,1
1,5,1,14,0,0,1,1,1,22,12.4,0.5,1.79,Graduate,24.66071429,15,16,17,2
1,12,1,1,0,0,1,1,1,18,11.1,0.6,2.02,Dropout,25.52412699,15,15,18,0
1,8,1,14,0,0,1,1,0,20,13.9,-0.3,0.79,Enrolled,27.4,7,12,23,1
1,2,1,1,0,0,1,1,0,20,10.8,1.4,1.74,Dropout,0.0,0,0,0,0
4,14,1,12,0,1,1,1,1,29,11.1,0.6,2.02,Dropout,14.0,1,12,23,0
1,14,1,1,0,0,1,1,0,29,7.6,2.6,0.32,Dropout,22.916666669999998,7,10,18,0
1,15,1,1,0,0,1,1,0,23,9.4,-0.8,-3.12,Enrolled,24.25,5,12,23,1
1,2,1,1,0,1,1,1,0,19,10.8,1.4,1.74,Dropout,0.0,0,0,0,0
1,7,1,1,0,0,1,1,0,18,7.6,2.6,0.32,Dropout,12.0,1,10,21,0
2,11,1,1,0,0,1,1,0,22,7.6,2.6,0.32,Dropout,24.0,6,12,25,0
1,17,0,1,0,1,1,1,0,34,10.8,1.4,1.74,Dropout,23.21428571,13,20,20,0
1,17,0,4,0,0,1,1,0,26,13.9,-0.3,0.79,Graduate,26.31428571,10,10,14,2
1,2,1,1,0,0,1,1,0,24,11.1,0.6,2.02,Dropout,22.89285714,25,34,44,0
1,14,1,1,0,0,1,1,1,17,11.1,0.6,2.02,Graduate,28.303571429999998,12,12,16,2
1,14,1,1,0,0,1,1,0,21,9.4,-0.8,-3.12,Enrolled,20.333333330000002,5,10,21,1
2,17,0,1,0,0,1,1,0,34,12.7,3.7,-1.7,Enrolled,28.799999999999997,10,10,10,1
1,4,1,14,0,0,1,1,0,19,12.4,0.5,1.79,Graduate,26.21428571,12,12,17,2
2,4,1,1,0,1,0,1,0,49,8.9,1.4,3.51,Dropout,22.799999999999997,10,19,23,0
1,12,1,1,0,0,1,1,0,23,13.9,-0.3,0.79,Dropout,24.14,11,14,28,0
1,7,1,1,0,0,1,1,0,18,12.4,0.5,1.79,Dropout,25.799999999999997,7,10,19,0
1,12,1,1,0,0,1,1,0,20,13.9,-0.3,0.79,Enrolled,26.174999999999997,12,15,18,1
1,14,1,1,0,0,1,1,0,19,8.9,1.4,3.51,Graduate,27.13333333,11,12,15,2
1,4,1,14,0,0,1,1,0,24,16.2,0.3,-0.92,Enrolled,26.444444439999998,17,19,25,1
1,9,1,1,0,0,1,1,0,18,8.9,1.4,3.51,Graduate,28.4,10,10,10,2
2,11,1,12,0,1,0,1,0,45,9.4,-0.8,-3.12,Dropout,0.0,0,12,24,0
1,17,0,1,0,0,1,1,0,30,7.6,2.6,0.32,Dropout,11.0,2,10,10,0
1,17,0,14,0,0,1,1,0,28,8.9,1.4,3.51,Dropout,23.333333330000002,22,28,30,0
1,17,0,1,0,0,1,1,0,40,12.7,3.7,-1.7,Dropout,0.0,0,10,0,0
1,9,1,12,0,0,0,1,0,32,10.8,1.4,1.74,Dropout,0.0,0,10,14,0
1,11,1,1,0,0,1,1,0,19,7.6,2.6,0.32,Dropout,22.75,8,12,24,0
1,5,1,1,0,0,1,1,0,20,16.2,0.3,-0.92,Graduate,25.83333334,12,12,14,2
1,7,1,1,0,0,1,1,0,18,9.4,-0.8,-3.12,Dropout,10.0,1,10,17,0
1,14,1,1,0,0,0,1,0,20,10.8,1.4,1.74,Dropout,24.5,8,12,15,0
1,17,0,1,0,0,1,1,0,39,15.5,2.8,-4.06,Enrolled,25.0,8,10,14,1
1,6,1,1,0,0,0,1,0,19,11.1,0.6,2.02,Enrolled,27.26666667,10,12,22,1
1,17,0,9,0,0,1,1,0,38,7.6,2.6,0.32,Enrolled,21.833333330000002,5,10,20,1
1,12,1,1,0,0,1,1,1,18,7.6,2.6,0.32,Graduate,26.53333334,12,14,14,2
1,12,1,1,0,0,1,1,1,18,13.9,-0.3,0.79,Graduate,26.7,15,15,16,2
2,8,1,7,0,0,1,1,0,28,7.6,2.6,0.32,Dropout,0.0,0,10,14,0
1,14,1,1,0,0,0,1,0,31,12.7,3.7,-1.7,Dropout,0.0,0,12,20,0
1,12,1,1,0,0,1,1,0,23,7.6,2.6,0.32,Graduate,26.96666666,12,14,14,2
1,12,1,1,0,0,1,1,0,21,11.1,0.6,2.02,Enrolled,24.725,11,15,21,1
1,10,1,12,0,1,0,1,0,33,16.2,0.3,-0.92,Dropout,0.0,0,11,14,0
1,9,1,1,0,0,1,1,0,22,12.7,3.7,-1.7,Dropout,24.666666669999998,6,10,18,0
1,7,1,14,0,1,1,1,0,20,12.4,0.5,1.79,Dropout,34.21428571,10,10,13,0
1,14,1,1,0,1,1,1,0,19,8.9,1.4,3.51,Enrolled,26.36666667,11,12,16,1
1,6,1,14,0,0,1,1,0,20,16.2,0.3,-0.92,Graduate,26.94285714,12,12,18,2
1,11,1,9,0,0,1,1,0,25,9.4,-0.8,-3.12,Enrolled,22.966666670000002,10,12,18,1
1,4,1,1,0,0,0,1,0,25,13.9,-0.3,0.79,Dropout,0.0,0,12,0,0
1,5,1,1,0,0,1,1,0,19,9.4,-0.8,-3.12,Enrolled,24.80952381,12,12,15,1
1,14,1,1,0,0,1,1,0,20,7.6,2.6,0.32,Graduate,27.1,9,10,11,2
2,12,1,12,0,0,1,1,0,33,16.2,0.3,-0.92,Enrolled,13.06,5,14,16,1
1,15,1,1,0,0,1,1,0,19,7.6,2.6,0.32,Graduate,27.458333330000002,12,12,15,2
1,8,1,12,0,0,1,1,0,31,7.6,2.6,0.32,Dropout,0.0,0,10,10,0
1,7,1,14,0,1,0,1,0,24,8.9,1.4,3.51,Dropout,32.0,4,13,13,0
1,7,1,14,0,1,0,1,0,23,15.5,2.8,-4.06,Dropout,0.0,0,10,10,0
2,17,0,1,0,0,0,1,1,26,9.4,-0.8,-3.12,Dropout,21.33333334,6,10,23,0
2,5,1,2,0,0,1,1,0,38,16.2,0.3,-0.92,Graduate,29.0,36,36,36,2
1,7,1,1,0,0,1,1,1,20,8.9,1.4,3.51,Graduate,27.8,10,10,13,2
1,7,1,1,0,0,1,1,0,20,12.4,0.5,1.79,Graduate,26.9047619,8,10,21,2
1,6,1,12,0,0,1,1,0,25,10.8,1.4,1.74,Dropout,0.0,0,12,0,0
1,5,1,1,0,0,1,1,0,19,8.9,1.4,3.51,Graduate,23.2,9,12,19,2
1,7,1,1,0,0,1,1,0,18,8.9,1.4,3.51,Graduate,32.2,10,10,14,2
1,17,0,9,0,0,1,1,0,28,10.8,1.4,1.74,Dropout,20.88571429,12,24,26,0
1,7,1,1,0,0,1,1,0,18,9.4,-0.8,-3.12,Enrolled,0.0,0,10,10,1
1,11,1,1,0,0,1,1,1,20,8.9,1.4,3.51,Graduate,26.73809524,12,12,15,2
1,8,1,1,0,0,1,1,0,18,11.1,0.6,2.02,Graduate,29.142857149999998,12,12,16,2
1,9,1,1,0,0,1,1,0,19,12.4,0.5,1.79,Graduate,20.7,9,10,13,2
1,12,1,1,0,1,1,1,0,24,12.7,3.7,-1.7,Dropout,20.5,4,16,32,0
1,6,1,1,0,0,1,1,0,21,10.8,1.4,1.74,Dropout,0.0,0,12,0,0
1,14,1,1,0,0,1,1,1,20,12.7,3.7,-1.7,Graduate,29.66666666,12,12,13,2
1,4,1,14,0,0,1,1,0,21,13.9,-0.3,0.79,Graduate,26.225,10,12,18,2
2,13,1,1,0,1,1,1,0,24,10.8,1.4,1.74,Graduate,25.928571429999998,14,15,17,2
1,17,0,1,0,0,1,1,0,27,10.8,1.4,1.74,Dropout,0.0,0,10,0,0
1,9,1,1,0,1,0,1,0,19,8.9,1.4,3.51,Enrolled,23.0,9,10,17,1
1,3,0,1,0,0,1,1,0,39,8.9,1.4,3.51,Graduate,26.365079360000003,16,16,18,2
1,1,1,1,0,0,1,1,0,25,12.4,0.5,1.79,Dropout,26.5,4,14,25,0
1,2,1,3,0,0,0,1,0,18,9.4,-0.8,-3.12,Dropout,0.0,0,0,0,0
1,5,1,1,0,0,1,1,0,19,10.8,1.4,1.74,Graduate,26.166666669999998,24,24,24,2
1,15,1,1,0,0,1,1,1,21,13.9,-0.3,0.79,Graduate,27.833333330000002,9,12,14,2
1,17,0,15,0,0,1,1,0,27,8.9,1.4,3.51,Dropout,0.0,0,10,0,0
1,9,1,1,0,0,1,1,0,19,7.6,2.6,0.32,Enrolled,0.0,0,10,12,1
1,12,1,1,0,0,1,1,0,18,10.8,1.4,1.74,Enrolled,26.30857142,14,16,16,1
1,14,1,3,0,0,1,1,0,27,9.4,-0.8,-3.12,Dropout,25.5,15,23,23,0
1,15,1,1,0,1,1,1,0,18,12.7,3.7,-1.7,Dropout,24.8,11,12,13,0
1,8,1,1,0,0,1,1,0,19,9.4,-0.8,-3.12,Enrolled,22.9,7,10,22,1
1,4,1,14,0,0,1,1,0,19,13.9,-0.3,0.79,Dropout,25.25,4,12,24,0
1,4,1,14,0,0,1,1,0,22,15.5,2.8,-4.06,Enrolled,26.083333330000002,6,12,24,1
1,10,1,1,0,0,1,0,0,18,10.8,1.4,1.74,Graduate,25.666666669999998,12,12,12,2
1,15,1,1,0,0,1,0,1,18,10.8,1.4,1.74,Graduate,25.466666670000002,11,12,15,2
1,9,1,1,0,0,1,0,0,23,9.4,-0.8,-3.12,Dropout,29.59090909,17,17,25,0
1,2,1,1,0,1,0,1,0,20,9.4,-0.8,-3.12,Dropout,0.0,0,0,0,0
1,15,1,1,0,0,1,1,0,18,16.2,0.3,-0.92,Graduate,25.83333334,12,12,14,2
1,15,1,1,0,0,1,1,0,18,12.4,0.5,1.79,Graduate,25.66666666,12,12,14,2
1,7,1,1,0,0,1,1,0,18,8.9,1.4,3.51,Enrolled,23.8,8,10,16,1
1,15,1,1,0,0,1,1,0,20,12.7,3.7,-1.7,Graduate,24.0,12,12,12,2
1,15,1,1,0,0,1,1,0,20,15.5,2.8,-4.06,Graduate,25.55,8,12,17,2
1,5,1,14,0,0,1,1,0,21,12.4,0.5,1.79,Dropout,22.8,10,16,16,0
1,2,1,1,0,0,1,1,0,22,13.9,-0.3,0.79,Enrolled,0.0,0,0,0,1
1,7,1,1,0,0,1,1,0,20,11.1,0.6,2.02,Dropout,30.37142857,10,10,14,0
1,2,1,1,0,1,1,1,0,19,15.5,2.8,-4.06,Enrolled,0.0,0,0,0,1
1,7,1,14,0,0,1,1,0,19,12.4,0.5,1.79,Enrolled,24.1,5,10,19,1
1,14,1,1,0,0,1,1,0,20,8.9,1.4,3.51,Graduate,28.52380953,12,12,16,2
1,6,1,14,0,0,1,1,0,19,12.4,0.5,1.79,Dropout,24.5,6,12,26,0
1,7,1,1,0,0,1,1,0,19,11.1,0.6,2.02,Dropout,22.5,5,11,17,0
1,7,1,1,0,1,1,1,0,24,8.9,1.4,3.51,Enrolled,24.97619047,13,14,16,1
1,14,1,1,0,1,1,1,0,18,10.8,1.4,1.74,Dropout,23.80952381,7,12,17,0
1,7,1,1,0,0,0,1,1,18,8.9,1.4,3.51,Enrolled,29.2,10,10,12,1
1,10,1,1,0,1,1,0,0,18,8.9,1.4,3.51,Dropout,25.4,10,12,14,0
1,15,1,1,0,0,1,0,0,18,8.9,1.4,3.51,Graduate,26.333333330000002,12,12,12,2
1,10,1,1,0,0,1,0,1,21,12.4,0.5,1.79,Graduate,26.833333330000002,12,12,14,2
1,6,1,1,0,0,1,0,0,18,11.1,0.6,2.02,Dropout,23.25,9,12,28,0
1,12,1,1,0,0,1,0,1,18,11.1,0.6,2.02,Graduate,31.19517857,15,15,15,2
1,10,1,1,0,0,1,0,1,18,10.8,1.4,1.74,Graduate,29.166666669999998,12,12,12,2
1,3,0,1,0,0,1,0,0,23,13.9,-0.3,0.79,Dropout,11.0,4,12,14,0
1,9,1,1,0,0,1,0,0,21,8.9,1.4,3.51,Graduate,23.416666669999998,7,10,18,2
1,10,1,1,0,0,1,0,0,20,9.4,-0.8,-3.12,Enrolled,23.0,2,12,26,1
1,3,0,1,0,0,1,0,0,26,7.6,2.6,0.32,Dropout,22.571428570000002,9,13,29,0
1,15,1,1,0,0,1,0,1,18,7.6,2.6,0.32,Enrolled,23.36666667,11,12,16,1
